;;400;1510;
;seq;8245;55629;
;static,1;5386;49769;
;static,2;5210;46384;
;static,3;5432;44789;
;static,4;5156;45408;
;static,5;5272;45312;
;static,10;5145;44094;
;static,50;5640;44823;
;static,100;6985;45373;
;static,4;5594;44070;
;static,20;7024;44475;
;static,40;5757;44748;
;static,80;7282;49658;
;static,133;7155;52855;
;static,200;8687;61183;
;dynamic,1;7170;50804;
;dynamic,2;5695;
;dynamic,3;5431;
;dynamic,4;5311;
;dynamic,5;5427;
;dynamic,10;4959;
;dynamic,50;5342;
;dynamic,100;6925;
;dynamic,4;5723;
;dynamic,20;4987;
;dynamic,40;5625;
;dynamic,80;6260;
;dynamic,133;7278;
;dynamic,200;9016;
;guided,1;5511;
;guided,2;5060;
;guided,3;5167;
;guided,4;5026;
;guided,5;5047;
;guided,10;5116;
;guided,50;5681;
;guided,100;6955;
;guided,4;5070;
;guided,20;5052;
;guided,40;5394;
;guided,80;5994;
;guided,133;8275;
;guided,200;9507;
;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;2843,39093;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;642,63413;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
